state,year,quarter,suppression_used,total_prescriptions
ks,2017,3,FALSE,660
ks,2017,3,TRUE,0
ks,2017,4,FALSE,648
ks,2017,4,TRUE,0
ks,2018,1,FALSE,764
ks,2018,1,TRUE,0
ks,2018,2,FALSE,840
ks,2018,2,TRUE,0
ks,2018,3,FALSE,740
ks,2018,3,TRUE,0
ks,2018,4,FALSE,801
ks,2018,4,TRUE,0
ks,2019,1,FALSE,731
ks,2019,1,TRUE,0
ks,2019,2,FALSE,737
ks,2019,2,TRUE,0
ks,2019,3,FALSE,778
ks,2019,3,TRUE,0
ks,2019,4,FALSE,684
ks,2019,4,TRUE,0
ks,2020,1,NA,829
la,2010,1,FALSE,2038
la,2010,1,TRUE,0
la,2010,2,FALSE,2348
la,2010,2,TRUE,0
la,2010,3,FALSE,2591
la,2010,3,TRUE,0
la,2010,4,FALSE,2803
la,2010,4,TRUE,0
la,2011,1,FALSE,3085
la,2011,1,TRUE,0
la,2011,2,FALSE,3346
la,2011,2,TRUE,0
la,2011,3,FALSE,3757
la,2011,3,TRUE,0
la,2011,4,FALSE,3902
la,2011,4,TRUE,0
la,2012,1,FALSE,3743
la,2012,1,TRUE,0
la,2012,2,FALSE,4183
la,2012,2,TRUE,0
la,2012,3,FALSE,5931
la,2012,3,TRUE,0
la,2012,4,FALSE,5110
la,2012,4,TRUE,0
la,2013,1,FALSE,5512
la,2013,1,TRUE,0
la,2013,2,FALSE,5403
la,2013,2,TRUE,0
la,2013,3,FALSE,5954
la,2013,3,TRUE,0
la,2013,4,FALSE,5302
la,2013,4,TRUE,0
la,2014,1,FALSE,5079
la,2014,1,TRUE,0
la,2014,2,FALSE,5373
la,2014,2,TRUE,0
la,2014,3,FALSE,5772
la,2014,3,TRUE,0
la,2014,4,FALSE,3071
la,2014,4,TRUE,0
la,2015,1,FALSE,8874
la,2015,1,TRUE,0
la,2015,2,FALSE,7668
la,2015,2,TRUE,0
la,2015,3,FALSE,7069
la,2015,3,TRUE,0
la,2015,4,FALSE,6676
la,2015,4,TRUE,0
la,2016,1,FALSE,6687
la,2016,1,TRUE,0
la,2016,2,FALSE,7230
la,2016,2,TRUE,0
la,2016,3,FALSE,11106
la,2016,3,TRUE,0
la,2016,4,FALSE,13171
la,2016,4,TRUE,0
la,2017,1,FALSE,14481
la,2017,1,TRUE,0
la,2017,2,FALSE,17583
la,2017,2,TRUE,0
la,2017,3,FALSE,16787
la,2017,3,TRUE,0
la,2017,4,FALSE,17773
la,2017,4,TRUE,0
la,2018,1,FALSE,18480
la,2018,1,TRUE,0
la,2018,2,FALSE,20486
la,2018,2,TRUE,0
la,2018,3,FALSE,21337
la,2018,3,TRUE,0
la,2018,4,FALSE,22120
la,2018,4,TRUE,0
la,2019,1,FALSE,22849
la,2019,1,TRUE,0
la,2019,2,FALSE,23534
la,2019,2,TRUE,0
la,2019,3,FALSE,25017
la,2019,3,TRUE,0
la,2019,4,FALSE,26346
la,2019,4,TRUE,0
la,2020,1,NA,28660
ms,2010,1,FALSE,702
ms,2010,1,TRUE,0
ms,2010,2,FALSE,722
ms,2010,2,TRUE,0
ms,2010,3,FALSE,832
ms,2010,3,TRUE,0
ms,2010,4,FALSE,957
ms,2010,4,TRUE,0
ms,2011,1,FALSE,769
ms,2011,1,TRUE,0
ms,2011,2,FALSE,856
ms,2011,2,TRUE,0
ms,2011,3,FALSE,1279
ms,2011,3,TRUE,0
ms,2011,4,FALSE,844
ms,2011,4,TRUE,0
ms,2012,1,FALSE,1052
ms,2012,1,TRUE,0
ms,2012,2,FALSE,1063
ms,2012,2,TRUE,0
ms,2012,3,FALSE,1177
ms,2012,3,TRUE,0
ms,2012,4,FALSE,1649
ms,2012,4,TRUE,0
ms,2013,1,FALSE,1655
ms,2013,1,TRUE,0
ms,2013,2,FALSE,1599
ms,2013,2,TRUE,0
ms,2013,3,FALSE,1682
ms,2013,3,TRUE,0
ms,2013,4,FALSE,1644
ms,2013,4,TRUE,0
ms,2014,1,FALSE,1462
ms,2014,1,TRUE,0
ms,2014,2,FALSE,1623
ms,2014,2,TRUE,0
ms,2014,3,FALSE,1528
ms,2014,3,TRUE,0
ms,2014,4,FALSE,1817
ms,2014,4,TRUE,0
ms,2015,1,FALSE,1869
ms,2015,1,TRUE,0
ms,2015,2,FALSE,1799
ms,2015,2,TRUE,0
ms,2015,3,FALSE,1839
ms,2015,3,TRUE,0
ms,2015,4,FALSE,1837
ms,2015,4,TRUE,0
ms,2016,1,FALSE,2072
ms,2016,1,TRUE,0
ms,2016,2,FALSE,2182
ms,2016,2,TRUE,0
ms,2016,3,FALSE,2345
ms,2016,3,TRUE,0
ms,2016,4,FALSE,2594
ms,2016,4,TRUE,0
ms,2017,1,FALSE,2640
ms,2017,1,TRUE,0
ms,2017,2,FALSE,3010
ms,2017,2,TRUE,0
ms,2017,3,FALSE,2878
ms,2017,3,TRUE,0
ms,2017,4,FALSE,2876
ms,2017,4,TRUE,0
ms,2018,1,FALSE,2735
ms,2018,1,TRUE,0
ms,2018,2,FALSE,2962
ms,2018,2,TRUE,0
ms,2018,3,FALSE,3007
ms,2018,3,TRUE,0
ms,2018,4,FALSE,3108
ms,2018,4,TRUE,0
ms,2019,1,FALSE,3159
ms,2019,1,TRUE,0
ms,2019,2,FALSE,3503
ms,2019,2,TRUE,0
ms,2019,3,FALSE,3638
ms,2019,3,TRUE,0
ms,2019,4,FALSE,3718
ms,2019,4,TRUE,0
ms,2020,1,NA,3669
mt,2010,1,FALSE,506
mt,2010,1,TRUE,0
mt,2010,2,FALSE,428
mt,2010,2,TRUE,0
mt,2010,3,FALSE,390
mt,2010,3,TRUE,0
mt,2010,4,FALSE,313
mt,2010,4,TRUE,0
mt,2011,1,FALSE,305
mt,2011,1,TRUE,0
mt,2011,2,FALSE,289
mt,2011,2,TRUE,0
mt,2011,3,FALSE,282
mt,2011,3,TRUE,0
mt,2011,4,FALSE,313
mt,2011,4,TRUE,0
